SI,BLABLACK,4000,000,300124,876213,DRUMSTICKS (SML) HMC 10KG BOX , 0.000,T1,0.00,2,20.39,10DSBH,00391221
SI,BLABLACK,4000,000,300124,876213,SINGLE LEG HBX                , 0.000,T1,0.00,2,20.38,10LSIBH,00391221
SI,BLABLACK,4000,000,300124,876213,INNER FILLET HBX              , 0.000,T1,0.00,2,30.38,FIBH,00391221
SI,BLABLACK,4000,000,300124,876213,FULL LEG MEAT HBX             , 0.000,T1,0.00,5,75.34,FLMBH,00391221
SI,BLABLACK,4000,000,300124,876213,FILLET (TRIM) HBX             , 0.000,T1,0.00,15,301.48,FTBH,00391221
SI,BLABLACK,4000,000,300124,876213,B WINGS (NIBLET-SK/OF) BX     , 0.000,T1,0.00,1,15.04,NBH,00391221
SI,BLABLACK,4006,000,300124,876213,POUSIN (800-1100) X12 HBX     , 0.000,T1,0.00,10,123.16,P811BH12,00391221
SI,LONMOR00,4000,000,300124,876214,DICED BREAST FILLET 20MM TRAY , 0.000,T1,0.00,6,90.35,DBM20RTA,00391255
SI,LONMOR00,4000,000,300124,876214,DICED LEG MEAT 20MM RTA       , 0.000,T1,0.00,7,105.41,DLM20RTA,00391255
SI,LONA1PWL,4000,000,300124,876215,DRUMSTICKS 10KG BOX RTA       , 0.000,T1,0.00,150,1532.73,10DSB,00391166
SI,LONA1PWL,4000,000,300124,876215,DRUMSTICKS (SML) HMC 10KG BOX , 0.000,T1,0.00,20,205.23,10DSBH,00391166
SI,LONA1PWL,4000,000,300124,876215,SINGLE LEG BX- 10 KG BOX      , 0.000,T1,0.00,200,2031.21,10LSIB,00391166
SI,LONA1PWL,4000,000,300124,876215,SINGLE LEG HBX                , 0.000,T1,0.00,20,203.54,10LSIBH,00391166
SI,LONA1PWL,4000,000,300124,876215,OVEN READY (13-15) HBX        , 0.000,T1,0.00,20,296.80,C1315BH,00391166
SI,LONA1PWL,4000,000,300124,876215,OVEN READY (LRG) BX           , 0.000,T1,0.00,40,557.10,CLB,00391166
SI,LONA1PWL,4000,000,300124,876215,2-JOINT WINGS BX              , 0.000,T1,0.00,15,228.26,W2JB,00391166
SI,LONA1PWL,4000,000,300124,876215,3-JOINT WINGS BX              , 0.000,T1,0.00,34,512.44,W3JB,00391166
SI,LONKHAIB,4000,000,300124,876216,INNER FILLET BX               , 0.000,T1,0.00,2,30.15,FIB,00391218
SI,LONKHAIB,4000,000,300124,876216,FILLET (TRIM) BX              , 0.000,T1,0.00,6,120.55,FTB,00391218
SI,LONCRPR0,4000,000,300124,876217,CHICKEN FILLET HEEL 100-120G R, 0.000,T1,0.00,120,1808.27,FM1120RT,00391200
SI,LONCRPR0,4000,000,300124,876217,CHICKEN FILLET SHOULDER 70-80G, 0.000,T1,0.00,46,690.84,FS7080RT,00391200
SI,LONCRPR0,4000,000,300124,876217,CHICKEN FILLET TAILS 70-80G   , 0.000,T1,0.00,46,693.67,FT7080RT,00391200
SI,LONCRPR0,4000,000,300124,876217,OYSTER THIGH TRAY SKIN OFF RTA, 0.000,T1,0.00,80,1214.27,OTT,00391200
SI,LONFRECH,,000,300124,876218,DOUBLE BREAST X 20 RTA        , 0.000,T1,0.00,299,4858.10,DBRT20T,00391246
SI,LONFRECH,4000,000,300124,876218,INNER FILLET  RTA TRAYS       , 0.000,T1,0.00,40,601.54,FINREDT,00391246
SI,LONFRECH,4000,000,300124,876218,FILLET 250-300G RTA IN TRAYS (, 0.000,T1,0.00,166,2506.19,FRT2530T,00391246
SI,LONNEWB0,4000,000,300124,876219,CARCASS DOLAV- 02071399       , 0.000,T1,0.00,2,449.50,JTMCD,00391252
SI,LONNEWB0,4000,000,300124,876219,CARCASS DOUBLE DOLAV- 02071399, 0.000,T1,0.00,3,1530.50,JTMCDD,00391252
SI,LONNEWB0,4000,000,300124,876220,CARCASS DOLAV- 02071399       , 0.000,T1,0.00,6,1470.00,JTMCD,00391250
SI,LONNEWB0,4000,000,300124,876220,LEG LINE TRIM IN DOLAV        , 0.000,T1,0.00,2,801.00,LTRD,00391250
SI,LONNEWB0,4000,000,300124,876220,CHICKEN WISHBONE DOLAV - 02071, 0.000,T1,0.00,2,1000.00,WISHBONE,00391250
SI,LONKOO00,4000,000,300124,876221,CHICKEN THIGHMEAT BX          , 0.000,T1,0.00,40,602.28,CTMB2,00391247
SI,LONKOO00,4000,000,300124,876221,CHICKEN BREAST FILLET RTA BOX , 0.000,T1,0.00,40,604.93,FRTB,00391247
SI,LONALFHM,4000,000,300124,876222,OVEN READY (13-15) HBX        , 0.000,T1,0.00,20,296.98,C1315BH,00391233
SI,LONMAK00,4006,000,300124,876223,OVEN READY (11-12) BOX        , 0.000,T1,0.00,70,959.30,C1112B,00391219
